"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","nrmse_val","x.1._shapes","x.2._shapes","x.3._shapes","x.1._scales","x.2._scales","x.3._scales","x.1._alphas","x.2._alphas","x.3._alphas","x.1._gammas","x.2._gammas","x.3._gammas","cluster","n","top_sol"
"67","3_259_7",0,0.00583884030110532,0.126128309082669,0.194074577446612,0.0817574226783132,0.126128309082669,0.945912857735074,0.408916311705573,0.967221864291493,0.278033278435029,0.268184267735539,0.641717496109349,0.0991952836394844,0.844195936637097,0.709842271053782,0.564851774796374,0.764832287836787,0.314164651684744,3,36,FALSE
"68","3_260_5",0,0.0262632914106263,0.126102314429534,0.180276042536296,0.0822917343427542,0.126102314429534,0.979205077091903,0.422304166947925,0.89532412863204,0.265230906366859,0.408664291410713,0.686466944011662,0.131027014679561,0.735813296146513,0.832973031170538,0.688530375466814,0.758400673046514,0.285894365604958,3,36,FALSE
"69","3_261_3",0,0.0214930497633878,0.126130449746014,0.179124322025446,0.0822582234630256,0.126130449746014,0.987596893251858,0.422260239118718,0.895775551374445,0.258535020833794,0.408976931231071,0.685768052806825,0.0950365886461272,0.734310593155533,0.819730838139537,0.749732721305727,0.758803987592618,0.284780697541601,3,36,FALSE
"70","3_263_5",0,0.010393980896581,0.126150434140788,0.190416455478419,0.0819682769907513,0.126150434140788,0.937883261597746,0.340250352191115,1,0.290446396959538,0.345781229509901,0.614395419462725,0.0859744454531532,1,0.731984432291125,0.54497930988381,0.725431138171035,0.329297984341376,3,36,FALSE
"71","3_264_7",0,0.0209824600695671,0.126088552078023,0.185794189096811,0.0822974654718523,0.126088552078023,0.979205077091903,0.488510288147244,0.89532412863204,0.265230906366859,0.311640507895518,0.686466944011662,0.131027014679561,0.781655924719166,0.832973031170538,0.688530375466814,0.765133824876459,0.285894365604958,3,36,FALSE
"72","3_265_5",0,0.0251830845378154,0.12611242366249,0.179925987023663,0.0822877352904626,0.12611242366249,0.987596893251858,0.422260239118718,0.895414413140444,0.258535020833794,0.408976931231071,0.686327165826059,0.121752641741237,0.734310593155533,0.819730838139537,0.749732721305727,0.758803987592618,0.284780697541601,3,36,FALSE
"73","3_266_6",0,0.00468279969167412,0.126283774694829,0.196853928839066,0.0816865455540017,0.126283774694829,0.770934401488525,0.414938972423351,0.920918954328848,0.288319769666169,0.265863716349725,0.637689212005528,0.05378205904208,0.775500020200874,0.696229593680073,0.646653837720972,0.769425250671187,0.312707876733755,3,36,FALSE
"74","3_277_6",0,0.023575630063325,0.126081417808484,0.186567836210712,0.0823112546177599,0.126081417808484,0.979205077091903,0.470804345276939,0.89532412863204,0.265230906366859,0.311640507895518,0.686466944011662,0.131027014679561,0.781655924719166,0.851195438970304,0.688530375466814,0.765133824876459,0.285894365604958,3,36,FALSE
"75","3_278_5",0,0.0060273276542202,0.126266569253623,0.179855883652779,0.0816855289396998,0.126266569253623,0.810589966786286,0.431611173101607,0.899552279528293,0.285551562562184,0.375830166010712,0.643571022530704,0.0588901283513534,0.774822690578164,0.724025273409489,0.661402611436457,0.76322740693077,0.307462932015052,3,36,FALSE
"76","3_279_3",0,0.00862100842717136,0.126213357530073,0.18608351571903,0.0815560762284161,0.126213357530073,0.831274270042737,0.383766317703286,0.883855149140727,0.288228115794625,0.275468490561818,0.645062036580617,0.0759692524944491,0.940328970790825,0.724121376869751,0.640891811331318,0.772922991456683,0.312126975681002,3,36,FALSE
"77","3_279_6",0,0.0142467008778255,0.126117874938886,0.189502694925585,0.0816693997779013,0.126117874938886,0.963728323226483,0.326158660250199,0.91716914155369,0.294914541592739,0.389463997475998,0.649029441946577,0.0842724266958203,0.786892651046934,0.7208941317736,0.559358217569041,0.756415848098038,0.308253424958185,3,36,FALSE
"78","3_282_1",0,0.030478140644463,0.126074415711495,0.18645033314103,0.0823685058548121,0.126074415711495,0.979205077091903,0.470804345276939,0.935366306762167,0.265230906366859,0.311640507895518,0.686466944011662,0.131027014679561,0.781655924719166,0.851195438970304,0.688530375466814,0.765133824876459,0.285894365604958,3,36,FALSE
"79","3_283_3",0,0.0050661031244054,0.126253070705048,0.189856366762066,0.0823278343247293,0.126253070705048,0.760356065405918,0.422640642818521,0.890678262913097,0.280958369308701,0.262789563091608,0.644574347840891,0.0286559581449806,0.829487915667155,0.753901033662024,0.646793124596844,0.78257491190176,0.319493309153744,3,36,FALSE
