"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"11","ct.1.",12.2728119353919,1321911.00661471,0.192404512899132,6324.93304600338,0.192299468200298,1321911.00661471,0.192404512899132,6324.93304600338,0.192299468200298,TRUE,0.74641148325,0.771846151181164,0.728705053651655,0.500519479888786,0.0828909175398704,0.123792830626056,0.194444089773823,0.123792830626056,0.159875923362841,0,2180.1784069904,0.002939446831,717363.847276706,1e-04,"1_498_3",1,498,3,3482,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"12","x.1.",3295.72629006536,296755.65520975,0.0431928677535677,1419.88351775,0.0431692862807811,296755.65520975,0.0431928677535677,1419.88351775,0.0431692862807811,TRUE,0.74641148325,0.771846151181164,0.728705053651655,0.500519479888786,0.0828909175398704,0.123792830626056,0.194444089773823,0.123792830626056,0.159875923362841,0,2180.1784069904,0.002939446831,717363.847276706,1e-04,"1_498_3",1,498,3,3482,4,179077.69020739,856.831053623878,5513.5896560038,4705.68098868489,1436.29853283508,0.389763450996346,0.27543999661257,1.67629140746056,1.65713358747299,0.60345165142958,4,FALSE,1.35735728785585,0.0314256539718838,1.00532758733741,1.70939951002169,0.608045766236568
"13","x.2.",3325.98506568607,386400.12974292,0.0562406458341995,1857.69293145635,0.0564801809284349,386400.12974292,0.0562406458341995,1857.69293145635,0.0564801809284349,TRUE,0.74641148325,0.771846151181164,0.728705053651655,0.500519479888786,0.0828909175398704,0.123792830626056,0.194444089773823,0.123792830626056,0.159875923362841,0,2180.1784069904,0.002939446831,717363.847276706,1e-04,"1_498_3",1,498,3,3482,4,113445.538835127,542.801621220704,29119.2255202245,29119.2255202245,3271.03758756358,0.246914758981486,0.358645399199758,6.02621189709669,3.40604076379314,0.293596016415949,4,FALSE,2.93092720180191,0.0636766139397321,2.21896434448942,3.64559864927376,1
"14","x.3.",6531.10437686104,394231.881542122,0.0573805594762919,1895.34558433712,0.0576249495880618,394231.881542122,0.0573805594762919,1895.34558433712,0.0576249495880618,TRUE,0.74641148325,0.771846151181164,0.728705053651655,0.500519479888786,0.0828909175398704,0.123792830626056,0.194444089773823,0.123792830626056,0.159875923362841,0,2180.1784069904,0.002939446831,717363.847276706,1e-04,"1_498_3",1,498,3,3482,4,166929.009872181,798.703396517614,50484.8193360569,50484.8193360569,690.436946065925,0.363321790022168,0.365914604187672,0.864447239208277,2.36167387468474,0.423428488886294,4,FALSE,2.57759937881835,0.0506776341950629,2.0094265105882,3.14482688687732,1
"15","(Intercept)",6534.91763216895,1365797.78512331,0.198798826579915,6534.91763216895,0.198690622294067,1365797.78512331,0.198798826579915,6534.91763216895,0.198690622294067,TRUE,0.74641148325,0.771524797693015,0.728796246519611,0.499003793450932,0.0829492727081176,0.12377202306543,0.194738889085813,0.12377202306543,0.16344889327089,0,2180.1784069904,0.002939446831,717363.847276706,1e-04,"1_506_7",1,506,7,3542,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"16","trend",0.447976261581425,3114446.66539943,0.453323580746061,14901.6586861217,0.453076841088908,3114446.66539943,0.453323580746061,14901.6586861217,0.453076841088908,TRUE,0.74641148325,0.771524797693015,0.728796246519611,0.499003793450932,0.0829492727081176,0.12377202306543,0.194738889085813,0.12377202306543,0.16344889327089,0,2180.1784069904,0.002939446831,717363.847276706,1e-04,"1_506_7",1,506,7,3542,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"17","season",0.702570859994862,-1170.7711121174,-0.000170411700632234,-5.60177565606412,-0.000170318947185525,-1170.7711121174,-0.000170411700632234,-5.60177565606412,-0.000170318947185525,FALSE,0.74641148325,0.771524797693015,0.728796246519611,0.499003793450932,0.0829492727081176,0.12377202306543,0.194738889085813,0.12377202306543,0.16344889327089,0,2180.1784069904,0.002939446831,717363.847276706,1e-04,"1_506_7",1,506,7,3542,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"18","ct.1.",12.2698687498336,1321593.99455549,0.192364739637481,6323.4162418923,0.192260037363163,1321593.99455549,0.192364739637481,6323.4162418923,0.192260037363163,TRUE,0.74641148325,0.771524797693015,0.728796246519611,0.499003793450932,0.0829492727081176,0.12377202306543,0.194738889085813,0.12377202306543,0.16344889327089,0,2180.1784069904,0.002939446831,717363.847276706,1e-04,"1_506_7",1,506,7,3542,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"19","x.1.",3230.72917917819,291361.939829979,0.0424092148773094,1394.07626712908,0.0423861319502714,291361.939829979,0.0424092148773094,1394.07626712908,0.0423861319502714,TRUE,0.74641148325,0.771524797693015,0.728796246519611,0.499003793450932,0.0829492727081176,0.12377202306543,0.194738889085813,0.12377202306543,0.16344889327089,0,2180.1784069904,0.002939446831,717363.847276706,1e-04,"1_506_7",1,506,7,3542,4,179077.69020739,856.831053623878,5516.71370514832,4722.79297798112,1424.02798310452,0.389763450996346,0.272407024280386,1.66197055660126,1.62701417185218,0.614622796347009,4,FALSE,1.35735728785585,0.0314256539718838,1.00532758733741,1.70939951002169,0.615372153591086
"20","x.2.",3320.10422793709,385716.916672409,0.0561430625102199,1854.40825323273,0.056382276037927,385716.916672409,0.0561430625102199,1854.40825323273,0.056382276037927,TRUE,0.74641148325,0.771524797693015,0.728796246519611,0.499003793450932,0.0829492727081176,0.12377202306543,0.194738889085813,0.12377202306543,0.16344889327089,0,2180.1784069904,0.002939446831,717363.847276706,1e-04,"1_506_7",1,506,7,3542,4,113445.538835127,542.801621220704,29119.2255202245,29119.2255202245,3265.2539051527,0.246914758981486,0.360623620046772,6.01555665550423,3.40001837562762,0.29411605748025,4,FALSE,2.93092720180191,0.0636766139397321,2.21896434448942,3.64559864927376,1
"21","x.3.",6502.48260230462,392504.208030054,0.0571309873496455,1887.03946168295,0.0573744102128499,392504.208030054,0.0571309873496455,1887.03946168295,0.0573744102128499,TRUE,0.74641148325,0.771524797693015,0.728796246519611,0.499003793450932,0.0829492727081176,0.12377202306543,0.194738889085813,0.12377202306543,0.16344889327089,0,2180.1784069904,0.002939446831,717363.847276706,1e-04,"1_506_7",1,506,7,3542,4,166929.009872181,798.703396517614,50484.8193360569,50484.8193360569,687.411189704453,0.363321790022168,0.366969355672842,0.860658903795326,2.35132412473181,0.425292280839444,4,FALSE,2.57759937881835,0.0506776341950629,2.0094265105882,3.14482688687732,1
"22","(Intercept)",6216.34860410073,1299216.85825705,0.188963704800592,6216.34860410073,0.188868765939636,1299216.85825705,0.188963704800592,6216.34860410073,0.188868765939636,TRUE,0.74641148325,0.771524537353642,0.730292195455229,0.507033154138798,0.0829493199669783,0.123430190292967,0.19317206636381,0.123430190292967,0.211841835712311,0,2128.95187191535,0.002868030271,717363.847276706,1e-04,"1_615_3",1,615,3,4301,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"23","trend",0.477486456385756,3319609.16101737,0.482818277463974,15883.2974211358,0.482575700629658,3319609.16101737,0.482818277463974,15883.2974211358,0.482575700629658,TRUE,0.74641148325,0.771524537353642,0.730292195455229,0.507033154138798,0.0829493199669783,0.123430190292967,0.19317206636381,0.123430190292967,0.211841835712311,0,2128.95187191535,0.002868030271,717363.847276706,1e-04,"1_615_3",1,615,3,4301,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"24","season",0.70381598521926,-1172.84600125201,-0.000170583782182797,-5.61170335527276,-0.000170498077734977,-1172.84600125201,-0.000170583782182797,-5.61170335527276,-0.000170498077734977,FALSE,0.74641148325,0.771524537353642,0.730292195455229,0.507033154138798,0.0829493199669783,0.123430190292967,0.19317206636381,0.123430190292967,0.211841835712311,0,2128.95187191535,0.002868030271,717363.847276706,1e-04,"1_615_3",1,615,3,4301,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
