"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","nrmse_val","x.1._shapes","x.2._shapes","x.3._shapes","x.1._scales","x.2._scales","x.3._scales","x.1._alphas","x.2._alphas","x.3._alphas","x.1._gammas","x.2._gammas","x.3._gammas","cluster","n","top_sol"
"1","1_328_2",0,0.00262775390995954,0.127615183741079,0.241744650254358,0.0849750343499536,0.127615183741079,0.0163950609445937,0,0.147842621279268,0.387020811091627,0,1,0.589044064917349,0.339819003384876,0.219785832810989,0.567992135907773,0.178368647452002,0.715408211680955,1,5,FALSE
"2","2_239_6",0,0.00240012027993829,0.196040290847897,0.33122962473428,0.118324593479726,0.196040290847897,0.862522695104505,0.28149178475863,0.0351967903848397,0.581122607040632,0.497607691803555,0.525786780446855,0.0116918889780183,0.378577110797449,0.472671072315338,0,1,0.499930253970481,3,54,FALSE
"3","2_354_7",0,0.00185072207083892,0.122065814638788,0.18498620066559,0.0863901855897936,0.122065814638788,0.818486395070078,0.277431430476793,0.0632836351086169,0.529706550712083,0.666649415050633,0.232129988295264,0.923807637875394,0.415162837510622,0.605031399552549,0.293227365449567,0.666572562025902,0.310130837596123,3,54,FALSE
"4","2_360_4",0,0.00407157439606368,0.122278668928741,0.162949579474709,0.0881354868412191,0.122278668928741,0.816274031193067,0.297535667861102,0.0376610728628869,0.534728216405763,0.707959624737712,0.204010907119032,0.90417739472449,0.355941032910117,0.648985927508034,0.343036047490857,0.75535060804406,0.272746164172934,3,54,FALSE
"5","2_364_6",0,0.00342872838849918,0.122328178928823,0.162078782920294,0.0881949316412501,0.122328178928823,0.816274031193067,0.297535667861102,0,0.534728216405763,0.707959624737712,0.221500508486994,0.90417739472449,0.355941032910117,0.648985927508034,0.343036047490857,0.75535060804406,0.272746164172934,3,54,FALSE
"6","2_365_4",0,0.0016699951533832,0.122552242315459,0.192870120649359,0.0866002429803815,0.122552242315459,0.803992518570365,0.289950531769378,0.0539554134485371,0.528751284269264,0.685433381362587,0.248291891252524,0.913968747556273,0.403858648460296,0.603956873557091,0.291045062258766,0.604521301640265,0.307069259586947,3,54,FALSE
"7","2_372_6",0,0.0115804578704274,0.121771471867797,0.172314175772278,0.0860556687474386,0.121771471867797,0.850284765761148,0.308414441048979,0.0851332858016432,0.576270838570285,0.681907535895873,0.264461127637803,0.822131096250257,0.413737466532792,0.681527813601243,0.261744322458017,0.722444942295229,0.287676966379688,3,54,FALSE
"8","2_379_1",0,0.00571336114871207,0.121821843417365,0.171942084437436,0.0862169176250162,0.121821843417365,0.824000542562642,0.296622701512658,0.0139443258406412,0.524044007153636,0.654750099993516,0.466759233988183,0.92481171974134,0.416437019726107,0.686496760544227,0.30235268294727,0.76050872747919,0.276110915804933,3,54,FALSE
"9","2_387_4",0,0.0114816393497112,0.121748898464095,0.172492438336382,0.086175370369039,0.121748898464095,0.8236478655667,0.295798102003518,0.0750578742433088,0.57047957489556,0.676597405824545,0.274425239609936,0.959342604370857,0.416690653750506,0.672730161158298,0.270267175837974,0.720435686382014,0.291923550701226,3,54,FALSE
"10","2_388_7",0,0.0038421610407024,0.122496284638119,0.190198817570585,0.0862304781742545,0.122496284638119,0.84174617165339,0.288833493534565,0.0258546758247547,0.526484538303907,0.705305384841596,0.403379323637313,0.91068635509536,0.433321785522558,0.575320850628474,0.255302721823167,0.603195272210424,0.300159015258115,3,54,FALSE
