"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","nrmse_val","x.1._thetas","x.2._thetas","x.3._thetas","x.1._alphas","x.2._alphas","x.3._alphas","x.1._gammas","x.2._gammas","x.3._gammas","cluster","n","top_sol"
"71","3_419_5",0,0.0408861168884416,0.112433066810005,0.140044185764149,0.0822488131659947,0.112433066810005,0.901161916415067,0.830020638076156,0.00369529273883388,0.962971709462502,0.180669703265704,0.919286021168432,0.819711220250831,0.320534320981812,0.0494468678018827,2,82,FALSE
"72","3_419_6",0,0.0814263066204819,0.112265036471068,0.145791046711774,0.0818454235349377,0.112265036471068,0.81509949324989,0.64976048487799,0.00635824188801781,0.948869280974203,0.249164499669655,0.958177099110361,0.82326115278438,0.432817401661237,0.0862791857225285,2,82,FALSE
"73","3_420_4",0,0.0179627193744438,0.112768478530269,0.147540858383925,0.0829021148663992,0.112768478530269,0.939624607741165,0.756564178603569,0.0166936655004956,0.996523631515921,0.201472188479114,0.916593122314536,0.810898113912556,0.447070118640994,0.0319222650518497,2,82,FALSE
"74","3_421_3",0,0.0907716211696748,0.112280809962774,0.147672026457315,0.0816561588267785,0.112280809962774,0.78073196538595,0.574145896262847,0.0134094699265026,0.981166896452629,0.331481875675533,0.927713330327686,0.800889144021782,0.483017005028802,0.0758696368138359,2,82,FALSE
"75","3_421_4",0,0.0531474722313218,0.112462113121132,0.143478507979628,0.0821699398777601,0.112462113121132,0.884701513529615,0.675814381276173,0.0227738913664714,0.963423349186377,0.210154065017019,0.941258762884878,0.822227827537376,0.44962362376376,0.0447003367424104,2,82,FALSE
"76","3_421_6",0,0.0187525290270739,0.112852591911038,0.146945984121245,0.0828437768837933,0.112852591911038,0.940064873381726,0.705566195104708,0.0184167018225328,0.98252052533021,0.238912438170245,0.797638000881973,0.805153892090361,0.442018746453667,0.0701125883373251,2,82,FALSE
"77","3_422_2",0,0.0663980426156254,0.112258208486192,0.142062640387679,0.0818446175947522,0.112258208486192,0.845377125992863,0.706859717479103,0.0112425005264749,0.997578725970513,0.224749095665344,0.98701728921673,0.818945429478808,0.313681510675543,0.0544985006375559,2,82,FALSE
"78","3_423_7",0,0.0600580712476425,0.112285441471779,0.138492983658299,0.0822865458603845,0.112285441471779,0.895174527338452,0.924906535660897,0.00369529273883388,0.962971709462502,0.123282732398639,0.958983819431054,0.819711220250831,0.358654644474698,0.0701165904853602,2,82,FALSE
"79","3_424_1",0,0.00301449207399995,0.112842419735275,0.144318313327158,0.0833880142503209,0.112842419735275,1,0.867270326427186,0.00635824188801781,0.840537818106202,0.161675614041063,0.958177099110361,0.803128466363722,0.592165658599236,0.0862791857225285,2,82,FALSE
"80","3_424_3",0,0.0315357235013283,0.112490281446943,0.139078784919009,0.0827492459389655,0.112490281446943,0.951977644885217,0.87194332564463,0.0053366918839919,0.814510047011105,0.163080299845781,0.998606069849345,0.806142610463685,0.4986141149102,0.0577146975172191,2,82,TRUE
"81","3_424_7",0,0.0462909755638738,0.112576661108853,0.145496165200862,0.0826893602347722,0.112576661108853,0.906045472543652,0.736425437826377,0.010946210388544,0.902159609268053,0.218439462782184,0.885259544567301,0.800714548477285,0.365109999817697,0.0635625382657006,2,82,FALSE
"82","3_425_3",0,0.0392183241102079,0.112690353368745,0.146331901830291,0.082987312738512,0.112690353368745,0.940786331305608,0.70126745224564,0.00825336187965463,0.769459292572072,0.255924890695491,0.965189270384319,0.797384828594246,0.400164002965674,0.0521426260350516,2,82,FALSE
"83","3_425_6",0,0.0534593248725185,0.112442916903308,0.141937438919972,0.0820628094510129,0.112442916903308,0.884701513529615,0.675814381276173,0.0145714347898042,0.963423349186377,0.210154065017019,0.941258762884878,0.822227827537376,0.44962362376376,0.0447003367424104,2,82,FALSE
"84","3_426_4",0,0.0639426158197355,0.112306223149924,0.144259074733633,0.0820686488841191,0.112306223149924,0.845377125992863,0.81691219856444,0.00835072328347032,0.997578725970513,0.224749095665344,0.936833087717957,0.818945429478808,0.313681510675543,0.0588974155987351,2,82,FALSE
"85","3_426_5",0,0.0412982061898649,0.112616290868941,0.144856839316082,0.0830195752071604,0.112616290868941,0.954250141816661,0.819247191697282,0.00755832544270531,0.911956549385517,0.144906077236404,0.940332619297448,0.807900587484545,0.556707051897414,0.0549036240770094,2,82,FALSE
"86","3_426_7",0,0.0108582597599803,0.1129524235074,0.145004053789207,0.0832427319984444,0.1129524235074,0.993353453883083,0.82754867101819,0.0189606584377999,0.773916949754444,0.176981057995251,0.952982017461597,0.809378622715312,0.463108874544236,0.0393557062599169,2,82,FALSE
"87","3_427_3",0,0.0785084739051815,0.11217814804617,0.142753693477865,0.081914783068239,0.11217814804617,0.83045741424344,0.748530637206476,0.0036544428910899,0.940055573919293,0.226657047275623,0.983221099594108,0.80577619565222,0.49761817715405,0.0657145678745109,2,82,FALSE
"88","3_427_7",0,0.0542023119436542,0.112425805746206,0.144878288899191,0.0821486429062801,0.112425805746206,0.864097667772367,0.735015772198406,0.013646495815065,0.953201536477151,0.207511751293326,0.926660720639569,0.825584299079203,0.364663574712069,0.0487805034713393,2,82,FALSE
"89","3_428_1",0,0.0553794954653851,0.112443761849206,0.141585893284362,0.0825303372945122,0.112443761849206,0.906398431528653,0.856239721937562,0.0123118233856336,0.957481864337192,0.138002883833141,0.94932315698603,0.804803303252222,0.326616963116715,0.0457925286804519,2,82,FALSE
"90","3_428_2",0,0.0507664974881386,0.112418381679512,0.140775260463308,0.0825075367090531,0.112418381679512,0.910150960762056,0.947431379363716,0.00369529273883388,0.927469957912428,0.109492856983058,0.910698564548419,0.825022315931147,0.399440295603324,0.065542192673767,2,82,FALSE
"91","3_428_5",0,0.0537342691588768,0.112448619181286,0.139616893669878,0.0823798972170739,0.112448619181286,0.907349812677072,0.773414589094364,0.0113744581141047,0.842195660351362,0.198343813724476,0.951863392428991,0.805529977823846,0.493131866698717,0.0617560037857578,2,82,FALSE
"92","3_429_2",0,0.0625251211626424,0.112375691450701,0.141987206040459,0.0823451453428117,0.112375691450701,0.871853494700035,0.848525754774704,0.0107640299611371,0.902159609268053,0.166310387586476,0.947792846495831,0.800714548477285,0.359057331029983,0.0558059838463259,2,82,FALSE
"93","4_163_1",0,0.00121521788058845,0.121446347782127,0.17506690950388,0.085589248260622,0.121446347782127,0.2556448817119,0.323772693614223,1,0.711724986041981,0.436922371968024,0.798087546027576,0.192881714547845,0.129527572512292,0.455036269555999,3,8,FALSE
"94","4_357_6",0,0.00120163574466224,0.115048387146002,0.150271383948062,0.0834830565296581,0.115048387146002,0,0.468056010842862,0.0960029408527383,0.608965955149036,0.435398004880772,0.976548297230826,0,0.229786465146337,0.10741494775411,3,8,FALSE
"95","5_405_1",0,0.00289551612782573,0.115863164621154,0.149332102747185,0.0831113115982828,0.115863164621154,0.91092768431306,0.325597296349966,0.205268718510449,0.190763731862463,1,0.576038323815251,0.641072624965944,0,0.20780521469802,3,8,FALSE
"96","5_410_6",0,0.00271555933413532,0.114446772971657,0.14052986534932,0.0800772310433126,0.114446772971657,0.658341450448238,0.31628549596152,0.278013720165252,0.96721433548379,0.743258742523333,0.772358426555551,1,0.188421789414092,0.153558766246091,3,8,TRUE
