"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"14","x.3.",11284.021612348,796556.295287004,0.115271437862012,3811.2741401292,0.0890805415776254,796556.295287004,0.115271437862012,3811.2741401292,0.0890805415776254,TRUE,0.74641148325,0.818412421913858,0.806193990967692,0.662606856833549,0.0806586274431525,0.112212783817964,0.144954555308584,0.112212783817964,0.446051306134479,0,991.014526357209,0.001282125886,717088.418760455,1e-04,"1_382_4",1,382,4,2671,2,166929.009872181,798.703396517614,841.891502378925,43.188105861311,4137.83531917168,0.363321790022168,0.724712458108248,5.18069077609141,4.77182663395016,0.209563355232835,1,FALSE,4.5439666184741,0.249053400400434,2.98127483211262,6.11766100752262,0.337037730898975
"15","(Intercept)",-13489.2610608219,-2819255.56171177,-0.407784918063087,0,0,-2819255.56171177,-0.407784918063087,0,0,FALSE,0.74641148325,0.807773594805253,0.806002190785108,0.690475654994462,0.0829878056929819,0.112268295796784,0.138838894984709,0.112268295796784,0.378275727438394,0,981.754896561549,0.00126921178,717088.418760455,1e-04,"1_384_6",1,384,6,2687,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"16","trend",0.920172387723018,6408610.93564646,0.926959201848325,30663.2102184041,0.658452289092349,6408610.93564646,0.926959201848325,30663.2102184041,0.658452289092349,TRUE,0.74641148325,0.807773594805253,0.806002190785108,0.690475654994462,0.0829878056929819,0.112268295796784,0.138838894984709,0.112268295796784,0.378275727438394,0,981.754896561549,0.00126921178,717088.418760455,1e-04,"1_384_6",1,384,6,2687,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"17","season",0.725502483119026,-1229.02983364198,-0.000177770272697265,-5.88052551981808,-0.000126276585589404,-1229.02983364198,-0.000177770272697265,-5.88052551981808,-0.000126276585589404,FALSE,0.74641148325,0.807773594805253,0.806002190785108,0.690475654994462,0.0829878056929819,0.112268295796784,0.138838894984709,0.112268295796784,0.378275727438394,0,981.754896561549,0.00126921178,717088.418760455,1e-04,"1_384_6",1,384,6,2687,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"18","ct.1.",13.1176929000214,1412913.57817716,0.204367725839428,6760.35204869453,0.145169708253878,1412913.57817716,0.204367725839428,6760.35204869453,0.145169708253878,TRUE,0.74641148325,0.807773594805253,0.806002190785108,0.690475654994462,0.0829878056929819,0.112268295796784,0.138838894984709,0.112268295796784,0.378275727438394,0,981.754896561549,0.00126921178,717088.418760455,1e-04,"1_384_6",1,384,6,2687,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"19","x.1.",2741.74447029848,167530.795020212,0.0242321173178359,801.582751292879,0.0172129399931176,167530.795020212,0.0242321173178359,801.582751292879,0.0172129399931176,TRUE,0.74641148325,0.807773594805253,0.806002190785108,0.690475654994462,0.0829878056929819,0.112268295796784,0.138838894984709,0.112268295796784,0.378275727438394,0,981.754896561549,0.00126921178,717088.418760455,1e-04,"1_384_6",1,384,6,2687,3,179077.69020739,856.831053623878,5132.66624596298,4275.8351923391,590.549725223484,0.389763450996346,0.0875957513991361,0.689225399483149,0.935520191410743,1.06892401594457,1,FALSE,1.04474180150784,0.0281994884599623,0.866334414281345,1.22145699288198,0.391354547877003
"20","x.2.",8964.99907449192,867112.571646818,0.125421559429603,4148.86397917138,0.0890914214382726,867112.571646818,0.125421559429603,4148.86397917138,0.0890914214382726,TRUE,0.74641148325,0.807773594805253,0.806002190785108,0.690475654994462,0.0829878056929819,0.112268295796784,0.138838894984709,0.112268295796784,0.378275727438394,0,981.754896561549,0.00126921178,717088.418760455,1e-04,"1_384_6",1,384,6,2687,3,113445.538835127,542.801621220704,597.094578539599,54.292957318895,4213.72552747351,0.246914758981486,0.453381584274561,7.76291993748522,7.64342591652732,0.130831385156453,1,FALSE,3.32508653876718,0.783085409395161,0,8.28191836262515,0.761728719920836
"21","x.3.",11799.1979443624,877901.389720139,0.126982083900593,4200.48511827817,0.0901999178079718,877901.389720139,0.126982083900593,4200.48511827817,0.0901999178079718,TRUE,0.74641148325,0.807773594805253,0.806002190785108,0.690475654994462,0.0829878056929819,0.112268295796784,0.138838894984709,0.112268295796784,0.378275727438394,0,981.754896561549,0.00126921178,717088.418760455,1e-04,"1_384_6",1,384,6,2687,3,166929.009872181,798.703396517614,814.084125419608,15.3807289019947,4546.38061252275,0.363321790022168,0.459022664326303,5.69220142589251,5.25913015594086,0.190145512727113,1,FALSE,4.5439666184741,0.249053400400434,2.98127483211262,6.11766100752262,0.298287730404332
"22","(Intercept)",-10159.2440924779,-2123282.01532788,-0.307042424967698,0,0,-2123282.01532788,-0.307042424967698,0,0,FALSE,0.74641148325,0.815289721922036,0.805997032540602,0.687435769113654,0.0813492007393204,0.112269788348356,0.139519008190382,0.112269788348356,0.274276109561776,0,1009.54806103421,0.001307974007,717088.418760455,1e-04,"1_420_6",1,420,6,2939,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA,NA,NA,NA,NA
"23","trend",0.924571433548192,6439248.42657506,0.93116337707016,30809.8010840912,0.712420162714437,6439248.42657506,0.93116337707016,30809.8010840912,0.712420162714437,TRUE,0.74641148325,0.815289721922036,0.805997032540602,0.687435769113654,0.0813492007393204,0.112269788348356,0.139519008190382,0.112269788348356,0.274276109561776,0,1009.54806103421,0.001307974007,717088.418760455,1e-04,"1_420_6",1,420,6,2939,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA,NA,NA,NA,NA
"24","season",0.706852301807029,-1197.4356905913,-0.000173158137038734,-5.72935737125024,-0.000132480884882534,-1197.4356905913,-0.000173158137038734,-5.72935737125024,-0.000132480884882534,FALSE,0.74641148325,0.815289721922036,0.805997032540602,0.687435769113654,0.0813492007393204,0.112269788348356,0.139519008190382,0.112269788348356,0.274276109561776,0,1009.54806103421,0.001307974007,717088.418760455,1e-04,"1_420_6",1,420,6,2939,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA,NA,NA,NA,NA
"25","ct.1.",13.223290724788,1424287.5752341,0.205962612500021,6814.77308724448,0.157579133290269,1424287.5752341,0.205962612500021,6814.77308724448,0.157579133290269,TRUE,0.74641148325,0.815289721922036,0.805997032540602,0.687435769113654,0.0813492007393204,0.112269788348356,0.139519008190382,0.112269788348356,0.274276109561776,0,1009.54806103421,0.001307974007,717088.418760455,1e-04,"1_420_6",1,420,6,2939,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA,NA,NA,NA,NA
