"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"11","ct.1.",12.4594510553417,1342014.00405533,0.19586087586866,6421.1196366284,0.174989068817295,1342014.00405533,0.19586087586866,6421.1196366284,0.174989068817295,TRUE,0.74641148325,0.771048978163976,0.725839742497723,0.463184730422333,0.0830356023305403,0.124444839321221,0.20158021302263,0.124444839321221,0.00841433894428572,0,1828.48124798125,0.002449134511,717363.847276706,1e-04,"1_379_7",1,379,7,2653,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"12","x.1.",1346.34141022559,215139.798790689,0.0313986808617642,1029.37702770665,0.0280526976187728,215139.798790689,0.0313986808617642,1029.37702770665,0.0280526976187728,TRUE,0.74641148325,0.771048978163976,0.725839742497723,0.463184730422333,0.0830356023305403,0.124444839321221,0.20158021302263,0.124444839321221,0.00841433894428572,0,1828.48124798125,0.002449134511,717363.847276706,1e-04,"1_379_7",1,379,7,2653,2,179077.69020739,856.831053623878,995.321440938142,138.490387314264,1334.18110811069,0.389763450996346,0.39451683108743,1.55711105762088,1.20137689145719,0.832378254576766,1,FALSE,1.29814875753742,0.0471505087396181,0.999303988862464,1.59308108058945,0.00236418305935398
"13","x.2.",1433.67569500736,131010.015695039,0.0191203194184696,626.84218035904,0.0170827730433049,131010.015695039,0.0191203194184696,626.84218035904,0.0170827730433049,TRUE,0.74641148325,0.771048978163976,0.725839742497723,0.463184730422333,0.0830356023305403,0.124444839321221,0.20158021302263,0.124444839321221,0.00841433894428572,0,1828.48124798125,0.002449134511,717363.847276706,1e-04,"1_379_7",1,379,7,2653,2,113445.538835127,542.801621220704,3959.07785331822,3416.27623209751,615.091184960693,0.246914758981486,0.240242189140498,1.13317860690507,1.15482739154194,0.865930274363159,1,FALSE,1.16383379016748,0.0698195697166416,0.725526750546713,1.60478048842087,0.65048038002536
"14","x.3.",1129.00536274282,199174.95200823,0.0290686836601906,952.990200996316,0.0259709952938855,199174.95200823,0.0290686836601906,952.990200996316,0.0259709952938855,TRUE,0.74641148325,0.771048978163976,0.725839742497723,0.463184730422333,0.0830356023305403,0.124444839321221,0.20158021302263,0.124444839321221,0.00841433894428572,0,1828.48124798125,0.002449134511,717363.847276706,1e-04,"1_379_7",1,379,7,2653,2,166929.009872181,798.703396517614,1002.9766417382,204.273245220589,1127.91132220642,0.363321790022168,0.365240979772072,1.4121779463117,1.1931715892926,0.838102422965734,1,FALSE,1.40159108019212,0.110081346995044,0.70388620131842,2.09016566721069,0.156827172407493
"15","(Intercept)",-3899.99355499238,-815098.652993408,-0.11896121444151,0,0,-815098.652993408,-0.11896121444151,0,0,FALSE,0.74641148325,0.770774727313233,0.725543469817454,0.463746638165156,0.083085319883444,0.124512062140046,0.201474684039517,0.124512062140046,0.00269060273085611,0,1828.48124798125,0.002449134511,717363.847276706,1e-04,"1_384_2",1,384,2,2683,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA,NA,NA,NA,NA
"16","trend",0.831869260641116,5783369.93952772,0.84406557297587,27671.6265049173,0.754329606855189,5783369.93952772,0.84406557297587,27671.6265049173,0.754329606855189,TRUE,0.74641148325,0.770774727313233,0.725543469817454,0.463746638165156,0.083085319883444,0.124512062140046,0.201474684039517,0.124512062140046,0.00269060273085611,0,1828.48124798125,0.002449134511,717363.847276706,1e-04,"1_384_2",1,384,2,2683,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA,NA,NA,NA,NA
"17","season",0.744218678846954,-1240.17345424569,-0.000180999612370091,-5.93384427868752,-0.000161756824127662,-1240.17345424569,-0.000180999612370091,-5.93384427868752,-0.000161756824127662,FALSE,0.74641148325,0.770774727313233,0.725543469817454,0.463746638165156,0.083085319883444,0.124512062140046,0.201474684039517,0.124512062140046,0.00269060273085611,0,1828.48124798125,0.002449134511,717363.847276706,1e-04,"1_384_2",1,384,2,2683,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA,NA,NA,NA,NA
"18","ct.1.",12.4517692770458,1341186.59568851,0.195742178728727,6417.16074492111,0.17493204965681,1341186.59568851,0.195742178728727,6417.16074492111,0.17493204965681,TRUE,0.74641148325,0.770774727313233,0.725543469817454,0.463746638165156,0.083085319883444,0.124512062140046,0.201474684039517,0.124512062140046,0.00269060273085611,0,1828.48124798125,0.002449134511,717363.847276706,1e-04,"1_384_2",1,384,2,2683,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA,NA,NA,NA,NA
"19","x.1.",1321.06600716021,211865.440895719,0.0309211284481715,1013.71024352019,0.0276337803751354,211865.440895719,0.0309211284481715,1013.71024352019,0.0276337803751354,TRUE,0.74641148325,0.770774727313233,0.725543469817454,0.463746638165156,0.083085319883444,0.124512062140046,0.201474684039517,0.124512062140046,0.00269060273085611,0,1828.48124798125,0.002449134511,717363.847276706,1e-04,"1_384_2",1,384,2,2683,1,179077.69020739,856.831053623878,1007.04161389277,150.210560268892,1309.21360065663,0.389763450996346,0.389756576556048,1.52797169887744,1.1830923251822,0.845242572126395,1,TRUE,1.29814875753742,0.0471505087396181,0.999303988862464,1.59308108058945,0.00371611115036987
"20","x.2.",1452.44860075541,133186.594903958,0.0194381858182662,637.25643494717,0.0173716350195106,133186.594903958,0.0194381858182662,637.25643494717,0.0173716350195106,TRUE,0.74641148325,0.770774727313233,0.725543469817454,0.463746638165156,0.083085319883444,0.124512062140046,0.201474684039517,0.124512062140046,0.00269060273085611,0,1828.48124798125,0.002449134511,717363.847276706,1e-04,"1_384_2",1,384,2,2683,1,113445.538835127,542.801621220704,3959.07785331822,3416.27623209751,627.848193571648,0.246914758981486,0.245015662079945,1.15668076333244,1.17401350702315,0.851778956560405,1,TRUE,1.16383379016748,0.0698195697166416,0.725526750546713,1.60478048842087,0.66238664508189
"21","x.3.",1125.36067285673,198531.969293441,0.0289751480828461,949.913728676753,0.0258946849174822,198531.969293441,0.0289751480828461,949.913728676753,0.0258946849174822,TRUE,0.74641148325,0.770774727313233,0.725543469817454,0.463746638165156,0.083085319883444,0.124512062140046,0.201474684039517,0.124512062140046,0.00269060273085611,0,1828.48124798125,0.002449134511,717363.847276706,1e-04,"1_384_2",1,384,2,2683,1,166929.009872181,798.703396517614,1002.9766417382,204.273245220589,1124.27016413569,0.363321790022168,0.365227761364008,1.40761910996943,1.1893197560176,0.840816773571871,1,TRUE,1.40159108019212,0.110081346995044,0.70388620131842,2.09016566721069,0.156827172407493
"22","(Intercept)",-3969.14640882138,-829551.599443669,-0.121074406693209,0,0,-829551.599443669,-0.121074406693209,0,0,FALSE,0.74641148325,0.77107309484806,0.725636932515894,0.464389701483735,0.083031228914535,0.124490859831241,0.201353845781771,0.124490859831241,0.0110903991885924,0,1828.48124798125,0.002449134511,717363.847276706,1e-04,"1_388_4",1,388,4,2713,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"23","trend",0.831489842072124,5780732.123647,0.843707266181292,27659.0053763014,0.752588107572577,5780732.123647,0.843707266181292,27659.0053763014,0.752588107572577,TRUE,0.74641148325,0.77107309484806,0.725636932515894,0.464389701483735,0.083031228914535,0.124490859831241,0.201353845781771,0.124490859831241,0.0110903991885924,0,1828.48124798125,0.002449134511,717363.847276706,1e-04,"1_388_4",1,388,4,2713,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"24","season",0.743239210933909,-1238.5412591133,-0.000180767113477655,-5.92603473259954,-0.000161244527926435,-1238.5412591133,-0.000180767113477655,-5.92603473259954,-0.000161244527926435,FALSE,0.74641148325,0.77107309484806,0.725636932515894,0.464389701483735,0.083031228914535,0.124490859831241,0.201353845781771,0.124490859831241,0.0110903991885924,0,1828.48124798125,0.002449134511,717363.847276706,1e-04,"1_388_4",1,388,4,2713,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"25","ct.1.",12.4627125531381,1342365.30169256,0.195920401548228,6422.80048656729,0.174761282907284,1342365.30169256,0.195920401548228,6422.80048656729,0.174761282907284,TRUE,0.74641148325,0.77107309484806,0.725636932515894,0.464389701483735,0.083031228914535,0.124490859831241,0.201353845781771,0.124490859831241,0.0110903991885924,0,1828.48124798125,0.002449134511,717363.847276706,1e-04,"1_388_4",1,388,4,2713,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
